#"Time (ps)","Total Energy (kilocalorie/mole)"
0.05000000000000004,52.429701963770796
0.10000000000000007,52.41976051687496
0.1500000000000001,52.41427429547501
0.20000000000000015,52.39068760214298
0.25000000000000017,52.39472246994166
0.3000000000000002,52.386771588377925
0.35000000000000026,52.38203995506747
0.4000000000000003,52.389748321256704
0.45000000000000034,52.39621300008112
0.5000000000000003,52.39317908769128
0.5499999999999948,52.393753992849476
0.5999999999999893,52.397345287999556
0.6499999999999838,52.396880022034644
0.6999999999999783,52.398309806080434
0.7499999999999728,52.41046234587809
0.7999999999999673,52.40693645031827
0.8499999999999618,52.399868400229664
0.8999999999999563,52.40321044950794
0.9499999999999508,52.391988958052245
0.9999999999999453,52.398824177497204
1.0499999999999399,52.40169023034513
1.0999999999999344,52.39929148223274
1.1499999999999289,52.40973337316604
1.1999999999999234,52.40147079681233
1.2499999999999178,52.399097063024854
1.2999999999999123,52.3988411167056
1.3499999999999068,52.38633881809179
1.3999999999999013,52.39723524190912
1.4499999999998958,52.39901155853077
1.4999999999998903,52.40647971850907
1.5499999999998848,52.40831413728329
1.5999999999998793,52.40644877740888
1.6499999999998738,52.400079058985405
1.6999999999998683,52.40313129332166
1.7499999999998628,52.40434372929382
1.7999999999998573,52.40497317514159
1.8499999999998518,52.410492775017964
1.8999999999998463,52.41250316656941
1.9499999999998407,52.40985606200494
1.9999999999998352,52.403000004662566
2.049999999999852,52.39182931502807
2.0999999999998686,52.40190941234961
2.1499999999998853,52.404898587421975
2.199999999999902,52.40256340424557
2.2499999999999187,52.40454353271034
2.2999999999999354,52.39737627896022
2.349999999999952,52.39810177813289
2.399999999999969,52.397909640988075
2.4499999999999855,52.40111506764864
2.500000000000002,52.39943360970364
2.550000000000019,52.39250985406923
2.6000000000000356,52.40589012543227
2.6500000000000523,52.402780430451976
2.700000000000069,52.40324204591731
2.7500000000000857,52.40929556608086
2.8000000000001024,52.40333154014032
2.850000000000119,52.40584001475749
2.900000000000136,52.41041026571427
2.9500000000001525,52.402855727793096
3.000000000000169,52.39588679143906
3.050000000000186,52.398096172167534
3.1000000000002026,52.389973811947705
3.1500000000002193,52.39591999941044
3.200000000000236,52.37998265103503
3.2500000000002527,52.404156764951416
3.3000000000002694,52.38867098960605
3.350000000000286,52.39610173463479
3.400000000000303,52.407036896930364
3.4500000000003195,52.399559808809514
3.500000000000336,52.40777705441697
3.550000000000353,52.41281783340025
3.6000000000003696,52.41154691108269
3.6500000000003863,52.41849236671116
3.700000000000403,52.40808143529749
3.7500000000004197,52.40303425592001
3.8000000000004364,52.39423020942275
3.850000000000453,52.391548389942876
3.9000000000004698,52.390702170307385
3.9500000000004865,52.38648616872642
4.000000000000503,52.39568515030763
4.050000000000475,52.40235340525084
4.100000000000447,52.41004242891193
4.15000000000042,52.4180580348348
4.200000000000392,52.406531251543136
4.250000000000364,52.407835560350414
4.300000000000336,52.404492344693004
4.350000000000309,52.3936708669675
4.400000000000281,52.40095329041776
4.450000000000253,52.3941678094747
4.500000000000226,52.405040212559655
4.550000000000198,52.41000191103774
4.60000000000017,52.407950767000735
4.6500000000001425,52.406201376374916
4.700000000000115,52.39779577567376
4.750000000000087,52.39788009642657
4.800000000000059,52.39703275181395
4.850000000000032,52.39454446891126
4.900000000000004,52.40343791925941
4.949999999999976,52.40387657130169
4.9999999999999485,52.40728842881624
5.049999999999921,52.4140364957001
5.099999999999893,52.403638073925215
5.149999999999865,52.39854799082723
5.199999999999838,52.40077372278883
5.24999999999981,52.39196694464944
5.299999999999782,52.38973855327665
5.3499999999997545,52.39454304432606
5.399999999999727,52.38983656206732
5.449999999999699,52.40567513949898
5.499999999999671,52.40600934006402
5.549999999999644,52.405076380106784
5.599999999999616,52.4092163885258
5.649999999999588,52.411131192191036
5.6999999999995605,52.4162323139323
5.749999999999533,52.40475273660845
5.799999999999505,52.39949882632374
5.849999999999477,52.41293356046935
5.89999999999945,52.396405308398755
5.949999999999422,52.407886982533945
5.999999999999394,52.39902826713444
6.0499999999993666,52.40281078569149
6.099999999999339,52.39557086474068
6.149999999999311,52.40615988933761
6.199999999999283,52.40622998249092
6.249999999999256,52.40329817991639
6.299999999999228,52.40457387993657
6.3499999999992,52.396993991521754
6.399999999999173,52.398171220651435
6.449999999999145,52.407591416719534
6.499999999999117,52.40145113753657
6.549999999999089,52.40359825721406
6.599999999999062,52.40069034137188
6.649999999999034,52.40207656071188
6.699999999999006,52.407986289923066
6.749999999998979,52.4019224081281
6.799999999998951,52.40602821759865
6.849999999998923,52.39405364611045
6.8999999999988955,52.41183405581783
6.949999999998868,52.40690877062783
6.99999999999884,52.4076222621054
7.049999999998812,52.40900278132387
7.099999999998785,52.406891761970904
7.149999999998757,52.40384595696574
7.199999999998729,52.400474248713955
7.2499999999987015,52.40506851817722
7.299999999998674,52.40468024124834
7.349999999998646,52.40100817523369
7.399999999998618,52.39906589399104
7.449999999998591,52.39617513816796
7.499999999998563,52.406144570594876
7.549999999998535,52.405984089291344
7.5999999999985075,52.40531953097985
7.64999999999848,52.40919698300427
7.699999999998452,52.40034558641124
7.749999999998424,52.40660725138284
7.799999999998397,52.3953642571491
7.849999999998369,52.40175180514672
7.899999999998341,52.40498674431563
7.9499999999983135,52.40326872127518
7.999999999998286,52.40453912094805
8.049999999998347,52.40550936764216
8.099999999998408,52.405991764244106
8.14999999999847,52.41215645280412
8.19999999999853,52.408123172527574
8.249999999998591,52.40744578849745
8.299999999998652,52.40692394513131
8.349999999998714,52.4013981981698
8.399999999998775,52.402563585435
8.449999999998836,52.39704343887406
8.499999999998897,52.405690697750096
8.549999999998958,52.39957202062096
8.599999999999019,52.39756288537559
8.64999999999908,52.40351166113157
8.699999999999141,52.407999972618725
8.749999999999202,52.413238480466326
8.799999999999264,52.41347468782209
8.849999999999325,52.41012589713954
8.899999999999386,52.40700498266042
8.949999999999447,52.402883189343925
8.999999999999508,52.40244820026634
9.049999999999569,52.39375089749295
9.09999999999963,52.402325068915665
9.149999999999691,52.40120462909426
9.199999999999752,52.40860922230019
9.249999999999813,52.40302867021048
9.299999999999875,52.40338628160737
9.349999999999936,52.41068074547367
9.399999999999997,52.41018476189037
9.450000000000058,52.40099051393867
9.500000000000119,52.39226957729681
9.55000000000018,52.39807407328962
9.600000000000241,52.395264867401146
9.650000000000302,52.39871739949425
9.700000000000363,52.39775261697475
9.750000000000425,52.41264679191374
9.800000000000486,52.41386941712025
9.850000000000547,52.41551434614092
9.900000000000608,52.40897239180527
9.950000000000669,52.40124426817746
10.00000000000073,52.41091575083566
10.050000000000791,52.40343226098507
10.100000000000852,52.402238865929654
10.150000000000913,52.398551316009424
10.200000000000975,52.40754431503581
10.250000000001036,52.409964675942064
10.300000000001097,52.40448233787234
10.350000000001158,52.41101699610584
10.400000000001219,52.3995771277589
10.45000000000128,52.40745692074042
10.500000000001341,52.40321558424722
10.550000000001402,52.40257832410444
10.600000000001463,52.399704008439755
10.650000000001524,52.40409082724636
10.700000000001586,52.39913309167493
10.750000000001647,52.40891734583314
10.800000000001708,52.411493051077734
10.850000000001769,52.4120206337415
10.90000000000183,52.40753285825452
10.950000000001891,52.41261033366219
11.000000000001952,52.40399244617151
11.050000000002013,52.411920351847066
11.100000000002074,52.40396744737234
11.150000000002136,52.40525476577519
11.200000000002197,52.400928540921
11.250000000002258,52.40202315835492
